tld,registrar,registrant_country,domain_age,nameserver_domain,mail_domain,tls_age,tls_issuer,url_len,parameters_len,parameters_count,dollar_percent,dash_percent,underscore_percent,dot_percent,plus_percent,exclamation_mark_percent,star_percent,quote_percent,opening_bracket_percent,closing_bracket_percent,comma_percent,numbers_percent,url_entropy,is_redirect,subdomain_count,content_link_count,content_img_count,label
com,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,0.0,GTS CA 1P5,24,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8035088547976788,True,2,0.0,0.0,illegitimate
xyz,Namecheap,IS,1.0,cloudflare.com,namecheap.com,,,37,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4.391489514102183,False,3,0.0,0.0,illegitimate
icu,Namecheap,IS,2.0,cloudflare.com,namecheap.com,2.0,GTS CA 1P5,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3908054820769817,True,2,0.0,13.0,illegitimate
cfd,"NameSilo, LLC",US,0.0,cloudflare.com,namesilo.com,0.0,E1,62,21,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4.7435729228713654,True,3,4.0,8.0,illegitimate
cfd,"NameSilo, LLC",US,0.0,cloudflare.com,namesilo.com,0.0,E1,47,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.404820766203004,True,3,0.0,0.0,illegitimate
cfd,"NameSilo, LLC",US,0.0,cloudflare.com,namesilo.com,0.0,E1,62,21,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4.755748527744971,True,3,4.0,20.0,illegitimate
com,"Hostinger, UAB",,2541.0,000webhost.com,hostinger.com,265.0,RapidSSL Global TLS RSA4096 SHA256 2022 CA1,32,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.155639062229566,True,3,7.0,2.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,US,1.0,cloudflare.com,publicdomainregistry.com,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8542858719872455,,3,,,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,US,1.0,cloudflare.com,publicdomainregistry.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.948859340762046,,3,,,illegitimate
link,"CSC Corporate Domains, Inc.",US,2252.0,dnsimple.com,cscinfo.com,29.0,R3,83,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4.906203250645299,True,4,1.0,2.0,illegitimate
link,"CSC Corporate Domains, Inc.",US,2252.0,dnsimple.com,cscinfo.com,23.0,R3,365,281,8,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,94,5.469959101936423,False,4,1.0,2.0,illegitimate
link,"CSC Corporate Domains, Inc.",US,2252.0,dnsimple.com,cscinfo.com,14.0,R3,387,303,8,0.0,0.03,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,5.442562168634506,False,4,1.0,2.0,illegitimate
link,"CSC Corporate Domains, Inc.",US,2252.0,dnsimple.com,cscinfo.com,14.0,R3,233,149,6,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,5.433197997697314,False,4,1.0,2.0,illegitimate
link,"CSC Corporate Domains, Inc.",US,2252.0,dnsimple.com,cscinfo.com,11.0,R3,163,79,3,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,5.27561863061991,False,4,1.0,2.0,illegitimate
link,"CSC Corporate Domains, Inc.",US,2252.0,dnsimple.com,cscinfo.com,7.0,R3,364,280,8,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,94,5.275344657213254,True,4,1.0,2.0,illegitimate
com,"NameCheap, Inc.",IS,341.0,cloudflare.com,withheldforprivacy.com,,,27,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.930270372293455,False,3,0.0,0.0,illegitimate
com,REGISTRAR OF DOMAIN NAMES REG.RU LLC,RU,152.0,reg.ru,reg.ru,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6069367321753205,False,2,0.0,0.0,illegitimate
xyz,Namecheap,IS,1.0,cloudflare.com,namecheap.com,,,27,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.106377316818027,False,3,,,illegitimate
xyz,Namecheap,IS,0.0,cloudflare.com,namecheap.com,,,24,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.9701755214643453,False,3,0.0,0.0,illegitimate
space,CSL Computer Service Langenbach GmbH,DE,16.0,cloudflare.com,joker.com,16.0,GTS CA 1P5,30,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.12323142879762,True,2,0.0,0.0,illegitimate
com,CSL Computer Service Langenbach GmbH d/b/a joker.com,DE,8.0,cloudflare.com,joker.com,8.0,E1,26,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8731406795131327,True,2,0.0,0.0,illegitimate
com,"DYNADOT, LLC",US,294.0,webhostbox.net,dynadot.com,,,37,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.036910717378838,False,3,0.0,0.0,illegitimate
com,"DYNADOT, LLC",US,294.0,webhostbox.net,dynadot.com,,,33,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9344186501738876,False,2,0.0,0.0,illegitimate
com,"NameCheap, Inc.",IS,116.0,cloudflare.com,namecheap.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.994680368408909,False,3,0.0,0.0,illegitimate
xyz,Namecheap,IS,0.0,cloudflare.com,namecheap.com,,,24,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.9701755214643453,False,3,0.0,0.0,illegitimate
info,Registrar of Domain Names REG.RU LLC,RU,1.0,cloudflare.com,reg.ru,,,40,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.246439344671015,False,3,2.0,0.0,illegitimate
xyz,Namecheap,IS,0.0,cloudflare.com,namecheap.com,,,24,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.886842188131012,False,3,0.0,0.0,illegitimate
site,Dynadot LLC,US,26.0,cloudflare.com,dynadot.com,,,18,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5724312513221195,,2,0.0,0.0,illegitimate
link,"CSC Corporate Domains, Inc.",US,2253.0,dnsimple.com,cscinfo.com,,,81,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4.826659570411927,,4,8.0,0.0,illegitimate
cc,PDR Ltd. d/b/a PublicDomainRegistry.com,,22.0,dnspod.com,publicdomainregistry.com,,,32,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.882048827786958,,4,0.0,0.0,illegitimate
cc,PDR Ltd. d/b/a PublicDomainRegistry.com,,22.0,dnspod.com,publicdomainregistry.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.797902689682947,,3,0.0,0.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,23.0,dns.com,ddd.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.664497779200461,,3,6.0,3.0,illegitimate
click,Porkbun LLC,US,37.0,porkbun.com,porkbun.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.026619294188054,,3,6.0,3.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,23.0,dns.com,ddd.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7803946541231945,,3,6.0,3.0,illegitimate
top,"NameSilo,LLC",US,40.0,dnsowl.com,namesilo.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7579254136901956,,3,1.0,28.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,30.0,dns.com,ddd.com,,,27,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.930270372293455,,3,0.0,7.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,22.0,dns.com,ddd.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8213119401041733,,3,0.0,3.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,23.0,dns.com,ddd.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7803946541231945,,3,6.0,3.0,illegitimate
top,"NameSilo,LLC",US,40.0,dnsowl.com,namesilo.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.849223912390625,,3,2.0,15.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,23.0,dns.com,ddd.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7803946541231945,,3,6.0,3.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,23.0,dns.com,ddd.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7803946541231945,,3,6.0,3.0,illegitimate
top,"NameSilo,LLC",US,23.0,dnsowl.com,namesilo.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6211755429194716,,3,0.0,3.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,1.0,cloudflare.com,publicdomainregistry.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.697845823084412,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,12.0,cloudflare.com,publicdomainregistry.com,,,32,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.878928031846024,,2,0.0,0.0,illegitimate
online,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,14.0,cloudflare.com,publicdomainregistry.com,,,39,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.128494129663178,,2,877.0,534.0,illegitimate
world,"NameCheap, Inc.",IS,134.0,cloudflare.com,namecheap.com,,,27,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5562012808079033,,3,0.0,0.0,illegitimate
world,"NameCheap, Inc.",IS,134.0,cloudflare.com,namecheap.com,,,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.621175542919471,,2,0.0,0.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9362600275315263,,2,0.0,0.0,illegitimate
pl,LH.pl Sp. z o.o.,,0.0,lh.pl,lh.pl,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.754441845713344,,2,0.0,0.0,illegitimate
pl,LH.pl Sp. z o.o.,,0.0,lh.pl,lh.pl,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8441065448145375,,3,0.0,0.0,illegitimate
info,"NameCheap, Inc.",HK,2.0,cloudflare.com,namecheap.com,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.777362795064169,,3,0.0,0.0,illegitimate
info,"NameCheap, Inc.",HK,2.0,cloudflare.com,namecheap.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8230679822736606,,2,0.0,0.0,illegitimate
cc,Web Commerce Communications Limited dba WebNic.cc,br,1.0,dnspod.com,webnic.cc,,,28,0,0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.9677201004744997,,4,54.0,13.0,illegitimate
cc,Web Commerce Communications Limited dba WebNic.cc,br,1.0,dnspod.com,webnic.cc,,,24,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.9182958340544896,,3,54.0,13.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,18.0,dns.com,ddd.com,,,21,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.27280432733462,,3,0.0,3.0,illegitimate
sh,1API GmbH,CA,3197.0,surge.world,1api.net,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0022680844408445,,3,2.0,3.0,illegitimate
pl,LH.pl Sp. z o.o.,,0.0,lh.pl,lh.pl,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7381493331928657,,3,0.0,0.0,illegitimate
pl,LH.pl Sp. z o.o.,,0.0,lh.pl,lh.pl,,,27,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.930270372293455,,3,0.0,0.0,illegitimate
pl,LH.pl Sp. z o.o.,,0.0,lh.pl,lh.pl,,,36,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.030493056757482,False,3,4.0,0.0,illegitimate
pl,LH.pl Sp. z o.o.,,0.0,lh.pl,lh.pl,,,47,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.309284064167408,False,3,0.0,0.0,illegitimate
pl,LH.pl Sp. z o.o.,,0.0,lh.pl,lh.pl,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9137995646056796,False,3,0.0,0.0,illegitimate
pl,LH.pl Sp. z o.o.,,0.0,lh.pl,lh.pl,,,27,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8282375018429557,,3,0.0,0.0,illegitimate
pl,LH.pl Sp. z o.o.,,0.0,lh.pl,lh.pl,,,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7294461949052566,,2,0.0,0.0,illegitimate
pl,LH.pl Sp. z o.o.,,0.0,lh.pl,lh.pl,,,23,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.849223912390625,,2,0.0,0.0,illegitimate
pl,LH.pl Sp. z o.o.,,0.0,lh.pl,lh.pl,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.629219686524096,,2,0.0,0.0,illegitimate
com,Web Commerce Communications Limited dba WebNic.cc,CN,2.0,domainnamedns.com,163.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7622673906514947,,3,298.0,22.0,illegitimate
com,Web Commerce Communications Limited dba WebNic.cc,CN,2.0,domainnamedns.com,163.com,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.6539967386657093,,3,298.0,22.0,illegitimate
shop,Registrar of domain names REG.RU,RU,4.0,reg.ru,reg.ru,,,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7409532604048397,,3,30.0,10.0,illegitimate
shop,Registrar of domain names REG.RU,RU,4.0,reg.ru,reg.ru,,,19,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8268748818646396,,2,30.0,10.0,illegitimate
shop,Registrar of domain names REG.RU,RU,0.0,reg.ru,reg.ru,,,19,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7216117239699025,,2,44.0,17.0,illegitimate
ro,1API GmbH,,0.0,domainnamedns.com,,0.0,R3,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.767183467891461,False,3,298.0,22.0,illegitimate
vip,Domain International Services Limited,CN,2.0,domainnamedns.com,domain.vip,0.0,R3,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.074875775583768,True,3,298.0,22.0,illegitimate
com,"NameCheap, Inc.",IS,357.0,registrar-servers.com,withheldforprivacy.com,,,28,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8962915290459277,,3,0.0,3.0,illegitimate
site,PDR Ltd. d/b/a PublicDomainRegistry.com,UA,0.0,cloudflare.com,publicdomainregistry.com,,,24,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5849625007211565,,2,0.0,0.0,illegitimate
com,"NameCheap, Inc.",,356.0,registrar-servers.com,namecheap.com,,,29,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.952302977662386,,3,0.0,2.0,illegitimate
site,"Go Daddy, LLC",US,212.0,domaincontrol.com,godaddy.com,,,25,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.813660689688185,,3,0.0,7.0,illegitimate
site,"Go Daddy, LLC",US,212.0,domaincontrol.com,godaddy.com,,,27,0,0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7323082253324764,,3,0.0,3.0,illegitimate
site,"Go Daddy, LLC",US,212.0,domaincontrol.com,godaddy.com,,,25,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9434651896016457,,3,0.0,7.0,illegitimate
site,"Go Daddy, LLC",US,212.0,domaincontrol.com,godaddy.com,,,24,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.772055208874201,,3,0.0,7.0,illegitimate
site,"Go Daddy, LLC",US,212.0,domaincontrol.com,godaddy.com,,,24,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.772055208874201,,3,0.0,7.0,illegitimate
top,DDD TECHNOLOGY PTE.LTD,UA,18.0,dns.com,ddd.com,,,21,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.177566232096525,,3,0.0,3.0,illegitimate
com,Web Commerce Communications Limited dba WebNic.cc,CN,2.0,domainnamedns.com,163.com,,,27,0,0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7360069464476573,,4,0.0,0.0,illegitimate
com,Web Commerce Communications Limited dba WebNic.cc,CN,2.0,domainnamedns.com,163.com,,,27,0,0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8282375018429557,,4,0.0,0.0,illegitimate
vip,Domain International Services Limited,CN,2.0,domainnamedns.com,domain.vip,,,24,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8035088547976788,,3,298.0,22.0,illegitimate
cyou,Gname.com Pte. Ltd.,CN,0.0,share-dns.com,gname.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.754441845713344,,2,135.0,19.0,illegitimate
cyou,Gname.com Pte. Ltd.,CN,0.0,share-dns.com,gname.com,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9790978911348045,,3,0.0,0.0,illegitimate
cyou,Gname.com Pte. Ltd.,CN,0.0,share-dns.com,gname.com,,,22,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.913977073182751,,2,135.0,19.0,illegitimate
cyou,Gname.com Pte. Ltd.,CN,0.0,share-dns.com,gname.com,,,26,0,0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8441065448145375,,3,0.0,0.0,illegitimate
com,"URL Solutions, Inc.",PA,0.0,fozzy.com,pananames.com,239.0,GlobalSign Atlas R3 DV TLS CA 2022 Q3,23,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.849223912390625,True,3,316.0,99.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
com,"NameSilo, LLC",US,13.0,cloudflare.com,namesilo.com,,,25,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9238561897747237,,2,0.0,0.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.6922796820396573,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.6922796820396573,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,32,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.777518266288633,,3,0.0,10.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,32,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.777518266288633,,3,3.0,6.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,32,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.777518266288633,,3,0.0,1.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.6922796820396573,,3,3.0,6.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,1.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.6922796820396573,,3,3.0,6.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,1.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.6922796820396573,,3,3.0,6.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,1.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.6922796820396573,,3,3.0,6.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,0.0,1.0,illegitimate
online,Namecheap,IS,8.0,cloudflare.com,namecheap.com,,,31,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7567958110719153,,3,1.0,13.0,illegitimate
